geoid,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_pct,denom_li_pop,lowaccess_li_count,lowaccess_li_pct,denom_tot_kids,lowaccess_kids_count,lowaccess_kids_pct,denom_tot_seniors,lowaccess_seniors_count,lowaccess_seniors_pct
1400000US06037532002,6037532002,2019,3151,1831,58.108536,2045,1040,50.855747,920,571,62.065216,369,163,44.173443
1400000US06037532101,6037532101,2019,6660,3499,52.537537,3549,1699,47.872639,2186,1127,51.555351,408,213,52.205883
1400000US06037532102,6037532102,2019,3574,3413,95.495247,969,852,87.925697,948,910,95.991562,457,435,95.185997
1400000US06037532200,6037532200,2019,6836,6809,99.605034,3440,3255,94.622093,2267,2256,99.514778,484,483,99.793388
1400000US06037532302,6037532302,2019,4690,4359,92.942429,2579,2450,94.998062,1487,1376,92.535309,455,433,95.164833
1400000US06037532303,6037532303,2019,4464,4084,91.487457,1621,1415,87.291794,1205,1091,90.539421,566,541,95.583038
1400000US06037532304,6037532304,2019,5156,3560,69.045769,2710,1627,60.0369,1547,1012,65.416939,407,315,77.395576
1400000US06037532500,6037532500,2019,4077,1795,44.02747,2234,620,27.752909,1257,546,43.436752,214,100,46.728973
1400000US06037532605,6037532605,2019,3715,0,0,2154,0,0,1178,0,0,401,0,0
1400000US06037532606,6037532606,2019,4284,906,21.148458,2814,580,20.611229,1277,279,21.848082,358,108,30.167597
1400000US06037532607,6037532607,2019,6858,2,.029163022,4149,1,.024102192,2324,0,0,325,0,0
1400000US06037532700,6037532700,2019,2257,2,.088613205,1745,1,.057306591,772,0,0,109,0,0
1400000US06037532800,6037532800,2019,4409,0,0,3098,0,0,1632,0,0,196,0,0
1400000US06037532900,6037532900,2019,6681,0,0,5354,0,0,2389,0,0,312,0,0
1400000US06037533001,6037533001,2019,4527,0,0,2632,0,0,1609,0,0,238,0,0
1400000US06037533002,6037533002,2019,1672,0,0,933,0,0,567,0,0,106,0,0
1400000US06037533103,6037533103,2019,4727,0,0,2833,0,0,1703,0,0,221,0,0
1400000US06037533104,6037533104,2019,4356,0,0,2995,0,0,1447,0,0,353,0,0
1400000US06037533105,6037533105,2019,2580,1743,67.558136,1904,1310,68.802521,814,540,66.339066,129,81,62.790699
1400000US06037533108,6037533108,2019,5388,710,13.177431,3089,396,12.819683,1713,231,13.485114,361,57,15.789474
1400000US06037533201,6037533201,2019,2805,1144,40.784313,1674,548,32.735962,908,401,44.162994,165,68,41.21212
1400000US06037533204,6037533204,2019,4572,505,11.045494,2705,189,6.987061,1503,161,10.711909,292,40,13.69863
1400000US06037533300,6037533300,2019,3558,937,26.33502,2213,628,28.377768,1204,326,27.076412,173,31,17.919075
1400000US06037533401,6037533401,2019,5001,1072,21.435713,3025,524,17.322313,1576,311,19.733503,307,80,26.058632
1400000US06037533402,6037533402,2019,4105,0,0,2349,0,0,1263,0,0,262,0,0
1400000US06037533403,6037533403,2019,2953,101,3.4202507,1198,39,3.2554257,849,27,3.180212,277,8,2.8880866
1400000US06037533501,6037533501,2019,3090,0,0,1944,0,0,955,0,0,202,0,0
1400000US06037533504,6037533504,2019,4063,0,0,2343,0,0,1282,0,0,249,0,0
1400000US06037533601,6037533601,2019,4504,1,.022202486,3017,0,0,1496,0,0,227,0,0
1400000US06037533602,6037533602,2019,5420,0,0,2942,0,0,1771,0,0,323,0,0
1400000US06037533603,6037533603,2019,6619,456,6.8892584,4079,240,5.8837953,2069,141,6.8148866,633,28,4.4233809
1400000US06037533701,6037533701,2019,3934,13,.33045247,1905,7,.36745408,1354,3,.22156574,235,1,.42553192
1400000US06037533702,6037533702,2019,3524,0,0,2204,0,0,1206,0,0,164,0,0
1400000US06037533703,6037533703,2019,2771,0,0,1761,0,0,945,0,0,143,0,0
1400000US06037533803,6037533803,2019,6359,0,0,3399,0,0,1988,0,0,500,0,0
1400000US06037533804,6037533804,2019,4543,0,0,2369,0,0,1424,0,0,280,0,0
1400000US06037533805,6037533805,2019,3636,0,0,1723,0,0,1177,0,0,234,0,0
1400000US06037533806,6037533806,2019,3198,18,.56285179,1705,6,.35190615,1126,5,.44404975,149,2,1.3422819
1400000US06037533901,6037533901,2019,6065,472,7.7823577,3944,317,8.0375252,2048,145,7.0800781,266,23,8.6466169
1400000US06037533902,6037533902,2019,4051,202,4.986423,2560,156,6.09375,1303,67,5.1419802,224,9,4.0178571
1400000US06037534001,6037534001,2019,5613,0,0,3017,0,0,1917,0,0,275,0,0
1400000US06037534002,6037534002,2019,4350,2335,53.678162,2284,1206,52.802101,1351,705,52.183567,333,233,69.969971
1400000US06037534101,6037534101,2019,2285,41,1.7943107,1473,21,1.4256619,794,12,1.511335,82,2,2.4390244
1400000US06037534102,6037534102,2019,6263,1054,16.828995,3970,679,17.103275,2181,376,17.239798,270,41,15.185185
1400000US06037534201,6037534201,2019,4439,3953,89.05159,2941,2458,83.577011,1592,1449,91.017586,283,240,84.805656
1400000US06037534202,6037534202,2019,5790,4228,73.022453,4434,3407,76.838066,2035,1544,75.872238,205,140,68.292686
1400000US06037534203,6037534203,2019,3204,447,13.951311,2079,270,12.987013,1083,167,15.420129,263,16,6.0836501
1400000US06037534301,6037534301,2019,4630,116,2.5053995,2244,64,2.8520498,1580,41,2.5949366,255,6,2.3529413
1400000US06037534302,6037534302,2019,4443,2135,48.053116,2461,1227,49.85778,1626,784,48.216484,169,77,45.56213
1400000US06037534403,6037534403,2019,2986,2559,85.699936,1272,1088,85.534592,936,801,85.57692,180,155,86.111115
1400000US06037534404,6037534404,2019,3647,87,2.3855224,2063,52,2.520601,1245,35,2.811245,209,3,1.4354067
1400000US06037534405,6037534405,2019,4292,0,0,3049,0,0,1559,0,0,228,0,0
1400000US06037534406,6037534406,2019,4754,1008,21.203197,3627,731,20.154398,1710,385,22.51462,227,34,14.977974
1400000US06037534501,6037534501,2019,5166,0,0,2407,0,0,1497,0,0,390,0,0
1400000US06037534502,6037534502,2019,4213,1417,33.633991,2158,637,29.518072,1192,391,32.802013,305,100,32.786884
1400000US06037534700,6037534700,2019,4316,0,0,1814,0,0,1216,0,0,379,0,0
1400000US06037534802,6037534802,2019,2875,0,0,1576,0,0,851,0,0,241,0,0
1400000US06037534803,6037534803,2019,4930,0,0,2709,0,0,1479,0,0,402,0,0
1400000US06037534804,6037534804,2019,3878,0,0,1831,0,0,1206,0,0,269,0,0
1400000US06037534900,6037534900,2019,6569,0,0,3022,0,0,2211,0,0,403,0,0
1400000US06037535001,6037535001,2019,4325,0,0,2768,0,0,1576,0,0,222,0,0
1400000US06037535002,6037535002,2019,3681,0,0,2419,0,0,1350,0,0,206,0,0
1400000US06037535101,6037535101,2019,7306,49,.67068166,4682,33,.70482701,2513,20,.79586154,429,2,.46620047
1400000US06037535102,6037535102,2019,4517,0,0,3359,0,0,1586,0,0,270,0,0
1400000US06037535200,6037535200,2019,5820,1,.01718213,3322,0,0,2052,0,0,290,0,0
1400000US06037535300,6037535300,2019,6251,0,0,3865,0,0,2079,0,0,369,0,0
1400000US06037535400,6037535400,2019,2822,1116,39.546421,1613,795,49.287045,988,417,42.206478,131,38,29.007633
1400000US06037535501,6037535501,2019,3866,733,18.960165,2453,426,17.366489,1302,241,18.509985,229,38,16.593887
1400000US06037535502,6037535502,2019,4958,0,0,2931,0,0,1544,0,0,370,0,0
1400000US06037535503,6037535503,2019,2497,0,0,1150,0,0,820,0,0,180,0,0
1400000US06037535603,6037535603,2019,3493,1583,45.31921,2075,975,46.987953,1143,548,47.944008,175,66,37.714287
1400000US06037535604,6037535604,2019,4435,3652,82.344986,2312,2022,87.456749,1536,1286,83.723961,246,196,79.674797
1400000US06037535605,6037535605,2019,4153,355,8.5480375,2258,178,7.8830824,1322,128,9.6822996,317,10,3.1545742
1400000US06037535606,6037535606,2019,1860,1527,82.096771,1113,785,70.530098,644,517,80.279503,102,89,87.254906
1400000US06037535607,6037535607,2019,4775,679,14.219895,2923,395,13.513514,1607,249,15.494711,257,22,8.5603113
1400000US06037535701,6037535701,2019,6050,362,5.9834709,2440,147,6.02459,1865,97,5.2010722,433,35,8.0831413
1400000US06037535702,6037535702,2019,5522,618,11.191597,2729,211,7.73177,1770,201,11.355932,334,31,9.2814369
1400000US06037535802,6037535802,2019,6807,0,0,2996,0,0,1988,0,0,509,0,0
1400000US06037535803,6037535803,2019,4458,0,0,2336,0,0,1480,0,0,258,0,0
1400000US06037535804,6037535804,2019,5498,289,5.2564569,3533,204,5.7741299,1842,92,4.9945712,246,15,6.0975609
1400000US06037535901,6037535901,2019,5757,196,3.404551,2418,84,3.4739454,1662,59,3.5499399,409,15,3.6674817
1400000US06037535902,6037535902,2019,6519,0,0,1991,0,0,1831,0,0,556,0,0
1400000US06037536000,6037536000,2019,3720,911,24.489246,1456,380,26.098902,1188,310,26.094276,247,49,19.838057
1400000US06037536102,6037536102,2019,3164,2767,87.452591,1079,925,85.727524,730,656,89.863014,493,420,85.192696
1400000US06037536103,6037536103,2019,5516,1779,32.251633,1748,663,37.929062,1614,556,34.448574,412,116,28.15534
1400000US06037536104,6037536104,2019,4050,1492,36.839508,1765,836,47.36544,1323,527,39.83371,277,98,35.379063
1400000US06037536201,6037536201,2019,5112,3571,69.85524,2208,1617,73.233696,1560,1072,68.717949,377,266,70.55703
1400000US06037536202,6037536202,2019,3039,2181,71.767029,1222,954,78.068741,901,637,70.699226,238,170,71.428574
1400000US06037540000,6037540000,2019,5521,3349,60.659302,3185,1806,56.703297,1922,1166,60.665974,279,182,65.232971
1400000US06037540101,6037540101,2019,6473,65,1.0041711,2114,31,1.4664143,1949,25,1.2827091,433,3,.69284064
1400000US06037540102,6037540102,2019,6972,3303,47.375214,2865,1336,46.631763,2225,1063,47.77528,409,187,45.721272
1400000US06037540201,6037540201,2019,2370,0,0,1610,0,0,846,0,0,76,0,0
1400000US06037540202,6037540202,2019,6845,0,0,4866,0,0,2239,0,0,572,0,0
1400000US06037540203,6037540203,2019,5594,336,6.0064354,3448,197,5.7134571,2042,129,6.3173361,251,12,4.7808766
1400000US06037540300,6037540300,2019,5267,787,14.942092,1952,336,17.213116,1711,235,13.734658,312,49,15.705129
1400000US06037540400,6037540400,2019,2383,2383,100,1908,1695,88.836479,874,874,100,93,93,100
1400000US06037540501,6037540501,2019,6942,4599,66.248917,2018,1857,92.021805,1741,968,55.600231,292,179,61.301369
1400000US06037540502,6037540502,2019,6548,4728,72.205254,3841,3007,78.286903,2596,1905,73.382126,179,122,68.156425
1400000US06037540600,6037540600,2019,4271,1528,35.776165,3089,960,31.078018,1500,560,37.333332,308,68,22.077923
1400000US06037540700,6037540700,2019,3014,461,15.295289,2087,317,15.189267,1078,189,17.532467,156,21,13.461538
1400000US06037540800,6037540800,2019,5042,117,2.3205078,1561,46,2.9468288,1480,42,2.8378379,546,9,1.6483517
1400000US06037540901,6037540901,2019,4994,2366,47.376854,2090,1062,50.813396,1429,672,47.02589,537,292,54.376163
1400000US06037540902,6037540902,2019,4506,1405,31.180649,2328,620,26.632303,1226,318,25.938009,601,276,45.923462
1400000US06037541003,6037541003,2019,4373,4259,97.393097,1566,1559,99.553001,1005,972,96.716415,713,698,97.89621
1400000US06037541100,6037541100,2019,3321,721,21.710329,1814,401,22.105843,1056,228,21.59091,315,68,21.587301
1400000US06037541200,6037541200,2019,5618,0,0,2284,0,0,1388,0,0,859,0,0
1400000US06037541300,6037541300,2019,6031,1162,19.26712,3032,502,16.556728,1949,362,18.573627,497,129,25.955734
1400000US06037541401,6037541401,2019,4384,1876,42.791969,2518,1197,47.537727,1558,679,43.581516,236,101,42.796612
1400000US06037541402,6037541402,2019,2651,1134,42.77631,1522,724,47.568989,942,411,43.630573,142,61,42.957745
1400000US06037541500,6037541500,2019,6070,4643,76.490936,3551,2817,79.329765,2233,1725,77.250336,288,205,71.180557
1400000US06037541603,6037541603,2019,2983,886,29.701643,2057,641,31.161886,1061,340,32.045238,200,56,28
1400000US06037541604,6037541604,2019,6172,0,0,3806,0,0,2263,0,0,267,0,0
1400000US06037541605,6037541605,2019,5353,1,.018681113,2590,0,0,1827,0,0,304,0,0
1400000US06037541606,6037541606,2019,2506,0,0,1451,0,0,972,0,0,108,0,0
1400000US06037541700,6037541700,2019,6364,5050,79.352608,3153,2264,71.804634,1952,1556,79.713112,436,347,79.587158
1400000US06037541801,6037541801,2019,4903,3769,76.8713,3786,2293,60.565239,1663,1280,76.96933,216,182,84.259262
1400000US06037541802,6037541802,2019,5464,4262,78.001465,2206,1808,81.958298,1882,1502,79.808716,306,223,72.875816
1400000US06037542000,6037542000,2019,5702,269,4.7176428,2376,68,2.8619528,1873,88,4.6983447,389,16,4.1131105
1400000US06037542103,6037542103,2019,4114,0,0,2475,0,0,1433,0,0,197,0,0
1400000US06037542104,6037542104,2019,3334,6,.17996401,1541,2,.12978585,1100,2,.18181819,189,0,0
1400000US06037542105,6037542105,2019,5200,0,0,3005,0,0,1942,0,0,266,0,0
1400000US06037542106,6037542106,2019,3226,750,23.248606,1869,448,23.970037,1194,317,26.549414,158,25,15.822784
1400000US06037542200,6037542200,2019,6962,1645,23.628267,4325,862,19.930635,2393,649,27.12077,445,54,12.134831
1400000US06037542401,6037542401,2019,4912,3,.06107492,2497,1,.040048059,1520,0,0,448,1,.22321428
1400000US06037542402,6037542402,2019,3183,30,.94250709,1410,7,.49645391,1002,6,.59880239,266,5,1.8796992
1400000US06037542501,6037542501,2019,4307,76,1.7645693,2934,48,1.6359918,1587,24,1.5122874,254,4,1.5748031
1400000US06037542502,6037542502,2019,4284,298,6.9561157,3076,165,5.364109,1473,96,6.5173116,277,13,4.693141
1400000US06037542601,6037542601,2019,3003,0,0,2118,0,0,1112,0,0,155,0,0
1400000US06037542602,6037542602,2019,5486,335,6.1064529,3402,183,5.3791885,1878,114,6.0702877,311,20,6.4308681
1400000US06037542700,6037542700,2019,5720,2821,49.31818,2477,866,34.961647,1909,928,48.611839,349,192,55.014328
1400000US06037542800,6037542800,2019,3162,1130,35.736874,1321,558,42.240726,862,316,36.658932,371,133,35.849056
1400000US06037542900,6037542900,2019,3285,2551,77.656013,1773,1439,81.161873,1056,823,77.935608,265,192,72.452827
1400000US06037543000,6037543000,2019,4345,4345,100,1484,1456,98.113205,1240,1240,100,546,546,100
1400000US06037543100,6037543100,2019,6739,5701,84.597122,2690,2090,77.695168,1962,1618,82.466873,768,679,88.411461
1400000US06037543201,6037543201,2019,3607,561,15.553091,2062,289,14.015519,1098,187,17.030966,323,47,14.551084
1400000US06037543203,6037543203,2019,5543,3001,54.140358,3327,1416,42.560867,1862,943,50.64447,370,219,59.18919
1400000US06037543304,6037543304,2019,6061,6061,100,1307,1188,90.89518,1262,1262,100,1147,1147,100
1400000US06037543305,6037543305,2019,2635,2574,97.685013,783,620,79.182632,504,483,95.833336,469,468,99.786781
1400000US06037543306,6037543306,2019,5716,5278,92.337296,1403,1322,94.226654,1322,1245,94.175491,810,780,96.296295
1400000US06037543321,6037543321,2019,4722,4722,100,943,869,92.152702,895,895,100,706,706,100
1400000US06037543322,6037543322,2019,6611,4235,64.059898,1065,896,84.131454,1423,940,66.057625,1231,761,61.81966
1400000US06037543400,6037543400,2019,4086,2336,57.170826,1154,695,60.225304,1072,656,61.194031,533,260,48.780487
1400000US06037543501,6037543501,2019,6802,0,0,2107,0,0,1487,0,0,1001,0,0
1400000US06037543502,6037543502,2019,4554,3156,69.301712,1574,1239,78.716644,1098,828,75.409836,477,269,56.394131
1400000US06037543503,6037543503,2019,5686,255,4.4846992,1143,61,5.336833,933,47,5.0375133,1136,54,4.753521
1400000US06037543601,6037543601,2019,3910,1503,38.439899,989,394,39.838219,884,340,38.46154,503,197,39.165009
1400000US06037543603,6037543603,2019,3690,1126,30.514906,880,298,33.863636,521,91,17.466412,1089,495,45.454544
1400000US06037543605,6037543605,2019,4563,2681,58.755203,1208,879,72.7649,889,513,57.705288,705,496,70.354607
1400000US06037543606,6037543606,2019,3199,1879,58.737106,847,616,72.727272,624,360,57.692307,495,347,70.101013
1400000US06037543607,6037543607,2019,2833,732,25.838333,402,115,28.606966,660,160,24.242424,434,125,28.801844
1400000US06037543701,6037543701,2019,2994,1205,40.247162,1023,397,38.80743,723,301,41.632088,335,119,35.522388
1400000US06037543703,6037543703,2019,3472,238,6.8548388,800,57,7.125,823,65,7.8979344,414,24,5.7971015
1400000US06037543704,6037543704,2019,3604,1903,52.802441,1246,533,42.776886,981,492,50.152905,350,181,51.714287
1400000US06037543705,6037543705,2019,3479,1837,52.802528,1203,515,42.809643,947,474,50.052799,338,175,51.775146
1400000US06037543801,6037543801,2019,5260,382,7.2623572,1562,126,8.0665817,1183,89,7.5232458,810,47,5.8024693
1400000US06037543803,6037543803,2019,3971,148,3.727021,898,46,5.1224942,962,32,3.3264034,596,32,5.3691278
1400000US06037543804,6037543804,2019,3155,118,3.7400951,714,37,5.1820726,765,26,3.3986928,474,26,5.4852319
1400000US06037543903,6037543903,2019,3804,2440,64.143005,989,604,61.071789,918,597,65.032677,532,322,60.526318
1400000US06037543905,6037543905,2019,4510,4510,100,2136,2080,97.378281,1454,1454,100,334,334,100
1400000US06037544001,6037544001,2019,3930,3863,98.295166,1440,1393,96.736115,1131,1120,99.027412,326,310,95.092026
1400000US06037544002,6037544002,2019,4129,2848,68.97554,1283,851,66.328918,1161,813,70.025841,394,249,63.197971
1400000US06037550101,6037550101,2019,3274,1558,47.587048,968,471,48.657024,920,449,48.804348,321,135,42.056076
1400000US06037550201,6037550201,2019,2700,1983,73.444443,954,718,75.262054,803,568,70.734741,226,178,78.761063
1400000US06037550202,6037550202,2019,5476,768,14.024836,2421,338,13.961173,1481,208,14.044564,557,92,16.517056
1400000US06037550301,6037550301,2019,5057,702,13.881748,1450,104,7.1724138,1362,168,12.334802,492,84,17.073172
1400000US06037550501,6037550501,2019,2609,1119,42.889996,370,129,34.864864,634,271,42.74448,353,154,43.62606
1400000US06037550502,6037550502,2019,5195,2161,41.597691,723,234,32.365147,1261,522,41.395718,705,300,42.553192
1400000US06037550601,6037550601,2019,5639,464,8.2284098,1842,115,6.2432141,1524,125,8.2020998,594,56,9.4276094
1400000US06037550602,6037550602,2019,4211,3233,76.775116,1141,833,73.006134,1018,797,78.290764,576,431,74.826385
1400000US06037550700,6037550700,2019,6920,3330,48.121387,1069,457,42.750233,1837,826,44.964615,839,469,55.899879
1400000US06037550801,6037550801,2019,3919,958,24.445011,896,168,18.75,949,252,26.554268,497,104,20.925552
1400000US06037550802,6037550802,2019,3244,793,24.445129,742,139,18.733154,786,209,26.59033,411,86,20.924574
1400000US06037550901,6037550901,2019,3762,0,0,1482,0,0,976,0,0,338,0,0
1400000US06037550902,6037550902,2019,5572,2605,46.751614,1881,1131,60.12759,1559,767,49.198204,461,124,26.898048
1400000US06037551001,6037551001,2019,4229,1330,31.449514,1343,517,38.495903,1061,325,30.631479,536,202,37.686565
1400000US06037551002,6037551002,2019,2855,898,31.45359,907,349,38.4785,716,219,30.586592,362,136,37.569061
1400000US06037551101,6037551101,2019,3926,1158,29.49567,1849,553,29.908058,1221,371,30.38493,217,63,29.032259
1400000US06037551102,6037551102,2019,5503,1187,21.570053,2268,509,22.44268,1812,420,23.178808,215,36,16.744186
1400000US06037551201,6037551201,2019,3588,0,0,916,0,0,931,0,0,451,0,0
1400000US06037551203,6037551203,2019,3955,1007,25.461441,1073,245,22.833178,1091,307,28.139322,395,60,15.189874
